LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,defaulted
260000,1,1,1,30,-1,-1,-1,0,0,-1,1131,291,582,291,0,291,291,582,0,0,130291,651,1
360000,1,1,1,52,-1,-1,-1,-1,0,-1,14432,15329,13062,41977,24354,25948,15329,13062,41977,0,25948,21318,0
50000,1,2,2,22,0,0,0,0,0,0,22616,21415,20769,21339,19382,18577,1668,1283,853,1000,758,475,0
140000,2,3,2,31,0,0,0,0,0,0,92636,94641,96667,98883,79972,81642,3500,3600,3900,3000,3000,3200,0
20000,2,2,2,38,1,4,3,2,0,0,21769,21139,20521,19817,14932,10812,0,0,0,448,380,345,0
420000,2,1,2,44,-1,0,0,0,0,0,559,1560,3360,3343,3091,3578,1001,2400,100,62,1276,1500,0
200000,1,2,2,35,0,0,0,0,0,0,27784,33877,35420,26609,25392,23367,10000,10000,2000,5000,5000,1000,0
210000,2,2,1,46,0,0,0,0,0,0,134700,132799,111335,114037,67224,69177,6149,4100,4547,2500,3000,2500,0
50000,1,2,1,49,0,0,0,0,0,0,35623,12601,10527,10679,10734,11550,1168,1500,1000,1000,1000,1000,0
100000,1,3,2,32,0,0,0,0,-1,-1,54483,45433,40870,10726,1121,61067,2460,2220,1400,1121,61067,2210,0
280000,1,2,1,29,-2,-2,-1,2,2,-2,-650,-650,2057,650,3072,3330,0,2707,3,3072,3330,499,0
30000,2,3,1,55,1,2,0,0,0,0,30724,29278,30393,29785,30377,30155,0,1600,1585,1377,1155,2600,1
150000,2,1,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,2,3,2,22,2,2,2,0,0,0,42717,51319,50245,9246,18992,9697,9289,300,332,400,358,350,0
300000,2,3,1,46,0,0,0,-1,0,0,147289,150201,-3699,4142,1700,0,10000,0,10005,0,0,0,0
80000,2,2,2,24,0,0,0,-2,-2,-2,3278,4000,0,0,0,0,1000,0,0,0,0,0,0
240000,2,1,2,32,-1,-1,-1,-1,-1,-1,5695,9420,16278,8998,10242,19098,9420,16290,8998,10421,19098,6697,0
70000,2,2,2,25,1,2,0,0,0,0,5412,5177,6291,9085,9270,6821,0,1206,3000,185,200,0,1
30000,1,2,1,38,0,0,-1,-1,-1,-1,18526,12529,5937,5880,1680,0,1500,5937,5888,1680,0,0,1
150000,2,1,2,28,1,-2,-2,-2,-2,-1,0,0,0,0,0,318,0,0,0,0,318,0,0
50000,1,2,2,31,-1,-1,-1,0,0,-1,2522,0,18171,17051,390,16526,0,18171,341,0,16526,324,0
20000,2,2,2,22,0,0,2,0,0,0,14413,16474,16510,16566,17370,19905,3000,1000,1000,2000,3000,0,0
300000,1,2,1,41,0,0,0,0,0,0,163033,140472,96234,64482,100558,76056,5505,5000,3000,95000,4000,3500,0
20000,1,1,2,24,-1,-1,-1,-1,-2,-2,10283,0,750,0,0,0,0,750,0,0,0,0,1
50000,2,3,1,47,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,1,1,1,53,0,0,0,0,0,0,13605,14629,15640,15950,16130,17011,1249,1260,570,436,1150,1000,0
80000,1,1,2,27,-1,-1,-1,-1,-1,-1,400,600,600,100,900,2934,600,600,100,900,2934,0,0
280000,1,1,2,27,0,0,0,0,0,-1,39664,28033,27292,16567,7021,10171,9022,10006,6000,1000,10200,7900,0
450000,1,2,1,48,-2,-2,-2,-2,-2,-2,18659,388,481,29646,10163,10163,389,483,29707,10214,10214,10184,0
50000,2,1,2,24,1,2,2,0,0,2,50789,52158,51051,50959,51121,49344,2500,0,2100,3500,0,2000,0
100000,1,1,2,33,0,0,0,0,0,0,84647,87369,88489,83639,80893,81643,4085,3505,3479,3097,3259,3253,0
160000,2,3,1,33,-1,2,-1,-1,-2,-2,2364,1095,2190,0,0,0,0,2190,0,0,0,0,1
150000,1,2,2,45,-1,-1,-2,-1,-1,-1,9487,0,0,159,14903,410,0,0,159,14903,509,0,0
180000,2,3,2,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,2,1,1,26,2,2,2,2,2,0,69716,72156,70507,59123,39386,20561,5211,111,2371,0,702,341,1
180000,2,2,1,27,0,0,0,0,0,0,114556,116155,120264,124203,125702,128734,5000,6000,6000,5000,5000,10000,0
200000,1,1,1,36,-1,-1,-1,0,0,0,4585,33282,16175,104872,22897,29339,33485,16254,100551,12077,20182,21104,0
50000,2,2,2,39,0,0,-1,-1,0,0,25254,26366,510,16121,17539,19088,2000,510,16121,2000,2000,998,0
80000,2,2,2,26,-1,-1,-1,-1,-1,-1,390,390,390,0,780,0,390,390,0,780,0,0,1
120000,2,1,2,35,1,-2,-1,-1,-1,-1,0,0,234,4394,3164,5700,0,234,4394,3164,5700,300,1
410000,2,1,1,35,-1,-1,-2,-2,-2,-1,99687,0,0,0,0,18000,0,0,0,0,18000,0,0
110000,2,2,1,25,-1,4,3,2,3,2,96343,93959,91624,96190,95233,97760,0,0,7000,1500,4200,3500,1
230000,2,2,1,41,0,0,0,0,0,0,166988,170603,172056,172615,174555,177010,8000,7500,6500,6500,7000,7068,0
350000,2,1,1,43,-1,-1,-1,0,-1,-1,6337,4300,16229,56929,7082,4640,4300,16229,45000,108501,4640,638,0
20000,2,3,2,46,-1,-1,-1,-1,-1,-1,942,942,9849,3870,6630,1170,942,9849,3870,6700,4780,150,0
80000,1,1,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,150,0,0,0,30000,150,657,0
360000,1,1,2,30,-1,-1,-1,-1,-1,-1,11487,307,400,589,956,1383,307,400,589,956,1383,448,0
50000,1,1,2,30,1,2,2,0,0,0,7690,8805,9502,10189,10869,11533,1400,1000,1000,1000,1000,1000,0
50000,2,2,2,37,0,0,0,0,0,0,67570,61248,54707,29250,29905,29519,3000,3000,2100,1500,1300,1200,0
50000,1,1,1,35,0,0,0,0,0,0,50482,50267,44880,45122,49518,50389,6749,5000,8000,5000,10000,2000,0
100000,1,2,2,29,1,3,3,2,2,2,99679,101249,98768,96287,102069,81931,4000,0,0,7629,0,18895,1
390000,2,3,2,30,0,0,0,0,0,0,338174,256104,221739,184529,175781,173442,8738,6545,6601,5700,6100,5000,0
180000,1,1,1,35,0,0,0,0,0,0,170128,172258,138807,132806,135603,137803,7187,5000,4749,5141,4916,4000,0
200000,2,2,1,46,0,0,0,0,0,0,106651,103173,104137,103422,95206,65108,3692,5000,3300,2500,2930,1500,0
20000,1,2,1,44,-2,-2,-2,-2,-2,-2,1822,2872,2712,2882,9235,1719,2890,2720,2890,9263,1824,1701,0
210000,2,3,1,45,0,0,0,0,0,0,124147,81641,54971,37849,42240,32981,5000,5000,4000,5000,1500,4000,0
220000,1,2,1,40,-1,-1,-1,-1,-1,-1,2300,1000,11289,4887,3083,9401,1000,11289,4887,3083,10020,6473,0
280000,1,1,2,25,0,0,0,0,0,0,9895,7402,7701,8951,6916,8790,3011,3007,3019,2004,3044,93462,0
340000,2,2,2,39,0,0,0,0,0,0,132749,134235,128079,64598,12014,710,5290,6706,3003,241,712,43974,0
20000,2,1,2,23,1,2,0,0,-1,0,6081,3408,4016,3282,1814,2232,0,1000,100,1814,1000,0,1
100000,2,1,1,42,2,2,0,0,0,0,99184,99340,64054,59014,55249,47645,3000,3039,3315,3000,3000,3000,1
50000,2,2,2,33,0,0,0,0,0,0,14720,15743,16756,17089,17446,17825,1265,1278,611,632,668,591,1
200000,2,4,2,29,-2,-2,-2,-2,-2,-2,2618,784,611,0,0,150,784,611,0,0,150,478,0
280000,1,3,3,42,1,-2,-1,0,0,0,-191,-191,5612,6917,10247,11822,0,6100,4000,3500,2500,2000,0
10000,2,2,3,46,1,2,0,0,0,0,9532,9236,10047,8775,8984,7628,0,1006,1390,1000,1000,2000,0
50000,2,2,2,23,0,0,0,0,0,0,26871,19785,10103,9763,9592,7797,1500,1500,1500,1500,1200,1300,0
150000,2,1,2,37,-2,-2,-2,-2,-2,-2,702,0,0,0,0,0,0,0,0,0,0,0,0
130000,2,1,2,26,-1,-1,-1,-1,-1,-1,1094,1271,1205,1798,299,1280,1293,1205,1798,299,1280,3368,0
180000,2,4,1,35,0,0,0,0,0,-2,29197,30719,31500,31939,0,0,2000,1400,639,0,0,0,0
130000,1,2,1,38,-1,-1,-1,-1,-1,-1,780,0,11440,3752,1824,390,0,11440,3752,1824,390,390,0
110000,1,2,1,49,0,0,0,0,0,0,106264,107417,108803,82231,25687,27266,4400,3600,4138,1000,2000,2000,0
220000,2,2,1,41,1,2,-1,-1,-1,-1,6516,194,3619,7069,4092,0,0,3655,7069,4092,0,0,0
130000,2,3,1,42,-1,-1,-1,0,0,-2,2551,0,59892,60000,0,0,0,59892,1200,0,0,0,1
150000,2,2,1,27,0,0,0,0,0,0,5877,6640,7408,8147,8054,7819,1268,1284,1271,426,283,484,0
20000,2,2,1,42,2,0,0,0,0,0,12426,13143,14152,14435,14802,15256,1225,1234,517,600,700,710,1
50000,2,3,1,36,-2,2,2,0,0,0,51741,96172,48827,38600,19541,19795,300,5222,2034,744,5200,790,1
210000,2,2,2,24,-2,-2,-2,-1,-1,-1,973,4197,1772,7293,1508,2498,4224,2631,8132,1563,2506,2135,0
80000,2,3,1,47,-1,-1,2,-1,-1,-1,390,780,390,390,390,390,780,390,390,390,390,2379,1
540000,2,1,2,34,-1,-1,-1,-1,-1,-1,1784,892,946,946,946,946,892,1000,946,946,946,946,0
240000,2,1,1,45,-1,-1,-1,-1,-1,-1,8732,5286,5596,3328,3763,9529,5286,5596,3328,3763,9529,4895,0
50000,1,1,2,30,0,0,0,0,2,2,29994,30756,23618,26009,24731,46882,2000,1300,3000,0,25000,0,0
200000,2,2,2,32,-1,-1,-1,-1,-1,-1,2147,1173,912,1140,293,0,1173,912,1140,293,0,308,0
200000,2,2,2,35,0,0,0,-1,-1,-1,6512,4312,0,2412,1396,0,2000,0,2412,1396,0,396,0
50000,2,2,2,29,2,2,2,0,0,0,8281,8998,9695,11521,12331,13125,1000,1000,2000,1000,1000,1000,1
210000,2,1,2,31,2,2,2,2,0,0,131297,128743,129104,125887,112439,104537,9735,4000,0,4000,3850,12203,1
210000,1,2,2,29,0,0,0,0,0,0,118905,118620,78297,36137,33264,29493,5000,4000,2000,2000,2000,2000,0
60000,2,2,2,27,3,2,2,2,4,3,56670,57252,55764,64522,62945,61700,2100,0,9700,0,0,0,1
210000,2,2,1,54,-2,-2,-2,-2,-2,-2,0,0,0,225,760,0,0,0,225,760,0,0,0
40000,2,2,1,37,0,0,0,0,2,0,5366,6541,16390,9891,9594,9798,1273,2000,3538,0,500,500,0
230000,2,1,2,44,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
320000,2,1,1,34,-2,-2,-1,0,0,0,5159,967,14331,16591,9433,398,967,14331,9433,0,0,3090,0
50000,1,3,2,28,0,0,0,0,0,0,17141,18361,19214,15519,15129,13747,1500,1211,516,520,622,5000,0
270000,2,2,1,28,0,0,0,0,0,0,322249,298700,308133,263516,94062,92618,10000,13000,12000,5000,4000,5000,0
50000,2,2,2,24,0,0,2,0,0,0,18201,26525,12969,13758,14390,16571,14813,1000,1000,1000,3000,1000,0
70000,1,1,2,27,0,0,0,0,0,0,134781,69502,117846,49535,48247,49040,6012,1936,1874,1740,2000,1800,0
50000,1,1,2,33,1,2,2,0,0,2,26957,28230,27483,27728,29681,29053,2000,0,1000,2400,0,2400,1
60000,1,2,1,46,0,0,0,0,0,0,57487,59228,60040,58722,19790,19250,2706,3004,1475,690,1000,1200,0
130000,2,1,2,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
60000,1,2,1,40,0,0,0,0,0,0,18875,20064,21227,22564,24191,25778,1500,1500,2000,2000,2000,2000,1
20000,1,1,2,30,-1,-1,3,2,0,0,323,24910,22469,21780,20363,20199,26703,0,0,1000,800,1000,1
150000,1,3,1,58,-2,-2,-2,-2,-1,2,0,0,0,0,7043,1504,0,0,0,7043,0,3063,0
20000,2,3,1,56,0,0,0,0,0,0,19774,14990,14071,15512,17081,21108,2009,2000,2000,2000,5016,11,0
220000,1,1,2,28,0,0,0,0,0,0,127021,132595,102667,108998,117186,121062,28500,5000,9604,10000,6000,14000,0
50000,2,1,2,25,1,2,2,2,2,2,47054,48008,48913,49847,50840,49502,2000,2000,2000,1900,1900,1600,1
90000,2,2,1,38,0,0,0,0,0,0,88758,89680,89876,49922,46302,45430,3900,3487,1629,4000,3000,813,0
360000,1,1,2,39,0,0,0,0,0,0,163150,150666,173353,156875,64965,36290,50122,50181,20609,30291,30121,30092,0
110000,1,1,2,29,0,0,0,0,0,0,110721,111242,105199,104587,49001,45093,3938,5720,3078,2000,2000,2000,1
20000,2,2,1,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
350000,1,1,1,70,0,0,0,0,0,0,106813,100895,70244,64839,57583,45554,4000,3371,2089,3008,1300,1500,0
50000,1,3,1,42,2,0,0,2,0,0,10343,12161,15061,14400,16000,18000,2000,3100,0,2000,2000,0,1
60000,1,2,2,27,0,0,0,0,2,0,26437,27741,28465,31040,29827,28254,1701,1425,3000,0,955,942,0
180000,2,2,1,28,0,0,0,0,0,0,54972,42329,42071,39649,39221,40731,2000,2002,2000,2000,2000,2000,0
50000,2,3,2,22,2,-1,-1,2,0,0,1261,1261,2136,1560,1170,780,1261,2136,0,0,0,0,1
450000,1,2,1,43,0,0,0,0,0,0,104485,92993,80647,67875,58328,252696,6000,4000,4000,7000,215000,3000,0
170000,2,1,1,30,-2,-2,-2,-1,-1,-1,5280,5020,996,35490,6000,5350,5020,996,35490,6000,5350,12500,0
140000,1,2,2,35,0,0,0,0,0,0,101038,66734,64018,64656,65341,66277,4215,3221,2066,1864,1895,1883,0
340000,1,1,2,32,-1,-1,-1,-1,-1,-1,3048,5550,23337,4291,80153,25820,5713,23453,4314,80552,25949,2016,0
100000,1,1,2,27,0,0,0,0,-1,-1,5552,4784,4743,2805,354,443,1120,1000,0,354,443,441,1
460000,2,2,2,46,0,0,0,0,0,0,305814,315479,328208,320056,326599,337552,15000,20065,12000,12070,17000,12400,0
200000,2,1,1,40,-1,-1,-1,-1,-2,-2,3266,390,11314,-71,-467,-863,390,11320,0,0,0,2000,0
50000,1,1,2,29,-1,2,2,2,2,0,53746,51631,50880,51034,46154,42852,0,5160,1753,0,1508,5000,1
50000,2,2,1,42,0,0,0,0,0,0,49624,49357,49366,49221,48848,47545,2100,2150,2200,2000,2000,3000,0
240000,2,2,2,42,-1,-1,-1,-1,-1,-1,3328,164327,10690,4772,1294,2147,164820,11728,7738,1297,2153,2073,0
360000,1,1,2,30,-1,-1,-1,0,0,0,10821,5559,3272,13756,12852,20893,5586,3364,13132,10034,16104,14348,0
210000,1,2,1,75,0,0,0,0,0,0,205601,203957,199882,203776,205901,210006,9700,8810,9000,7300,7500,7600,0
330000,2,1,2,34,-1,0,-1,0,0,0,203,1558,39927,53430,44798,40341,1503,40003,15000,0,0,25017,0
20000,2,2,2,27,0,0,0,0,2,0,8879,10222,10940,12825,12331,12984,1500,1188,2073,0,1000,3390,0
260000,2,1,1,36,0,0,0,0,-1,0,88273,91908,90857,-81334,142645,149655,6000,5020,81569,331788,10002,5003,0
360000,1,1,1,34,-1,-1,-1,-1,-1,-1,997,1267,3935,2437,2797,256,1270,3946,2444,2805,258,1,0
230000,2,3,1,30,0,-1,0,0,0,0,134272,238601,135099,133431,53103,49586,107000,3826,5000,5000,2000,3000,0
240000,1,2,1,40,0,0,0,0,0,0,11671,10030,8132,8402,4585,3551,1810,1151,2029,1003,112,173,0
110000,2,2,1,28,0,0,2,0,0,0,96131,106932,103381,75794,76947,79105,14000,27,4000,3000,3000,10000,0
280000,2,2,1,27,0,0,0,0,0,0,280913,283222,273160,257689,193231,191143,11052,9563,15017,5374,5420,6021,0
90000,1,3,2,50,0,0,0,0,0,0,76495,71616,60177,54440,45788,41874,3243,2390,1840,1690,1954,1497,0
60000,2,1,2,28,1,-2,-2,-1,-1,0,0,0,0,619,39224,34881,0,0,619,39224,1500,1500,0
150000,2,4,1,25,-2,-1,-1,-1,0,0,1072,963,3271,16741,8230,6517,1321,3271,16741,0,3885,11970,0
210000,2,2,1,25,0,0,0,0,0,0,7788,8801,9825,10838,12652,13060,1149,1173,1186,2000,1000,1000,0
200000,1,1,2,28,0,0,0,0,0,0,220343,214375,201917,161221,162438,157415,7000,8016,5000,12000,6000,7000,0
200000,2,2,1,30,1,2,0,0,0,0,35706,34064,30519,26166,28097,29855,1500,2547,2500,2500,3500,2000,0
80000,1,1,2,26,0,0,0,0,0,0,76436,75437,58309,59217,59955,57100,5990,2500,3000,2500,3000,1500,0
280000,2,2,1,57,-1,-1,-1,-1,0,-1,7640,9369,12261,12610,3160,9380,9369,12277,12610,0,9380,2098,0
120000,2,2,2,24,0,0,0,0,0,0,89240,87970,82837,73297,73084,68697,8000,3500,3500,3000,3000,3000,0
50000,1,1,1,47,0,0,0,0,0,0,49550,51636,53561,53283,53057,52908,2743,2668,1712,1762,1894,1670,0
490000,2,2,2,28,0,0,0,0,0,0,128821,93626,52074,118595,93461,86682,3047,2647,88595,3203,3142,3166,0
180000,2,2,2,28,-2,-2,-2,-2,-2,-2,2177,1175,0,2530,0,0,1175,0,2530,0,0,0,0
350000,2,1,2,32,-2,-1,-1,-1,0,0,24522,18876,5571,10978,9326,13255,18970,5594,11024,9317,13321,4019,0
420000,1,1,1,36,-1,2,-1,-1,-1,-1,860,430,2010,6058,160,580,0,2010,6058,160,1000,430,0
50000,2,2,1,42,0,0,0,0,0,0,48706,49704,50851,50868,12003,9679,1809,1956,2234,369,330,343,0
110000,2,2,2,26,0,0,0,0,0,0,65800,67251,70065,72017,77943,79694,2510,4000,3000,7000,3100,1377,0
80000,1,2,1,45,2,2,2,2,2,0,35169,39069,38166,40642,39689,41043,4500,0,3427,0,2000,3000,1
20000,1,2,1,45,-1,-1,-1,-1,-2,-2,836,836,2006,-2830,-7220,-11610,836,2006,1441,0,0,0,0
210000,2,1,1,31,0,0,0,0,0,0,157544,160437,129247,119579,120318,107122,7505,7072,4009,8000,10000,12000,0
20000,1,1,2,25,1,2,2,0,0,0,17147,19557,18935,19005,17862,20393,3000,0,653,900,3000,27,1
300000,1,1,2,45,0,0,0,0,0,0,62296,64460,56439,53637,55981,58270,3000,3000,3000,3000,3000,3000,0
20000,1,2,1,61,3,4,3,2,2,4,18618,18040,17471,16893,21318,20412,0,0,0,4726,0,0,1
350000,1,1,1,56,0,0,0,0,0,0,257463,256706,257944,149040,144639,139558,10023,7700,5162,5025,5041,5061,0
210000,1,3,2,27,-1,-1,-1,-1,0,0,22431,2004,45408,28138,6356,2900,2010,45408,28138,2900,0,22427,0
240000,2,2,1,27,0,0,0,0,0,0,240428,235782,129479,125584,128752,130651,7227,4486,3557,4235,3593,349,0
130000,2,2,1,48,-2,-2,-2,-2,-2,-2,0,1240,1487,1279,749,440,1240,1487,1279,749,440,849,0
40000,2,2,1,48,-1,0,0,0,0,0,27273,27207,28055,15199,17331,19428,2000,3000,3000,3000,3000,5000,0
110000,2,2,1,29,0,0,0,0,0,0,104163,92199,85868,74198,69783,66132,3400,3706,3009,2400,2300,2500,0
90000,2,1,2,28,-1,-1,-2,-2,-2,-2,350,0,0,0,0,0,0,0,0,0,0,0,1
330000,1,1,1,61,-2,-2,-2,-2,-2,-2,14897,19364,906,2342,1702,882,19364,906,2342,1702,882,1940,0
50000,2,2,2,27,1,2,2,2,2,2,11966,12967,13962,13440,14416,14043,1500,1500,0,1200,0,1500,0
20000,2,2,2,22,-1,2,2,-1,-1,-1,496,496,-4,400,2800,17333,0,0,404,2800,17333,346,0
400000,1,2,2,33,0,0,0,0,0,0,61705,58018,52383,48139,35898,30754,3000,3000,3000,4000,3000,4000,0
80000,2,2,1,39,1,-1,-1,2,2,2,0,174,2071,2036,840,1081,174,2071,150,0,931,0,1
70000,2,1,2,27,0,0,2,0,0,0,72227,68097,65636,66114,66142,68380,6000,0,3000,2500,4100,4100,0
20000,1,2,2,25,1,2,0,0,0,0,20415,18266,18921,19297,18926,17717,1264,1249,625,700,1000,1000,0
170000,1,1,1,35,-2,-2,-2,-2,-2,-2,-21,-21,-21,-21,-21,-21,0,0,0,0,0,0,0
280000,1,3,1,32,0,0,0,0,0,0,158798,163164,168543,172083,173850,177469,6000,7000,6762,4880,5050,5100,1
50000,2,2,2,23,0,0,0,0,-1,0,97259,50017,48560,46978,19640,18937,3608,2110,2558,19640,683,699,1
20000,2,1,2,22,0,0,0,0,0,0,12404,13694,14768,15518,16265,16706,1500,1300,1000,1000,711,1000,0
80000,1,3,1,38,-1,-1,2,2,-2,-1,197,2348,1260,0,0,16640,4568,352,0,0,16640,0,0
80000,2,2,2,26,0,0,-1,-1,-2,-2,24986,23000,1000,0,0,0,2000,1000,0,0,0,0,0
50000,2,3,1,57,0,0,0,0,0,0,50990,49123,50820,50706,30636,30501,2100,2500,3820,1636,1501,1700,1
500000,2,1,1,44,0,-1,-1,0,0,0,329570,71921,367979,294969,189612,128459,72001,368199,6486,234,90,167116,0
110000,1,2,2,26,2,0,0,0,0,2,28290,30516,39584,43581,48458,17129,3000,10000,5000,6000,0,2000,0
200000,2,2,1,51,0,0,0,0,0,2,128208,131152,133976,136646,145147,142651,5000,5000,4888,10700,0,10100,1
30000,2,2,2,25,0,0,0,2,2,2,25664,26693,28456,29687,30690,31093,1448,2211,2000,1626,1049,11,0
80000,2,4,1,50,2,0,0,0,0,0,115027,118188,117725,118100,60745,54509,6000,5500,4356,3000,2100,5000,0
100000,2,3,2,27,0,0,0,0,0,0,83587,85389,86981,81522,81171,79766,3151,3065,2892,2936,3000,3000,0
140000,2,1,2,26,0,0,0,0,0,0,131863,136170,139270,137548,96340,94201,6500,6799,5100,3300,3400,7461,0
200000,1,3,2,33,-2,-2,-2,-2,-2,-2,655,270,880,0,0,0,270,880,0,0,0,0,0
460000,1,1,2,36,-1,-1,-1,0,0,0,11469,13749,32838,33203,3129,5945,13766,32871,21000,165,3551,28979,0
440000,2,4,2,29,0,0,0,0,0,0,217407,219860,265058,142132,92400,0,8005,50000,7000,9000,0,1058,0
360000,1,1,2,36,-1,-1,-1,-1,-1,-1,415,-350,325,765,24851,414,0,1000,765,24851,414,30664,0
630000,2,1,1,31,0,0,0,0,0,0,447263,458762,470298,480587,385587,373910,20000,20000,20000,15000,15000,15000,0
50000,2,2,1,29,0,0,0,0,0,0,20103,21466,23122,24654,26365,25844,2000,2000,2000,2000,2000,2000,0
450000,2,2,2,36,-1,-1,-1,-1,-1,-1,13500,6350,11670,1530,1232,201,6364,11728,1532,1234,201,3,0
10000,1,1,2,27,0,0,0,0,0,-1,6599,7736,8492,8138,4990,1598,1400,1000,1009,1000,1598,0,0
400000,2,2,1,42,-2,-2,-1,0,0,0,0,641,1290,1319,694,697,641,1290,29,0,3,703,0
110000,2,2,1,31,0,0,0,0,0,0,79126,76304,77783,79323,80563,78669,2782,2761,2770,2900,3000,2568,0
200000,2,2,1,30,-1,2,-1,-1,-1,-1,1626,730,3049,700,2423,2210,233,3049,700,2423,2210,1233,0
60000,2,3,1,28,1,2,2,0,0,0,32578,34742,33907,36032,38114,40332,3000,0,3000,3000,3000,5000,0
20000,1,2,2,44,0,0,0,-1,-1,-1,19157,20011,18768,1261,390,390,1500,1768,1261,390,390,390,0
290000,2,2,1,26,0,0,0,0,0,0,262518,180499,138326,128721,95657,90210,6500,5300,4000,5000,3000,2974,1
120000,2,1,2,27,0,0,0,0,0,0,70835,59986,60779,62958,57763,53004,3000,2500,3000,2000,2000,2500,0
180000,1,1,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,1,2,1,50,0,0,0,0,0,0,110406,109550,109921,67212,49120,49772,4600,3348,2444,3869,1808,1751,0
50000,2,3,1,52,0,0,0,0,0,0,16033,17360,18068,18426,18812,19275,1593,1301,659,682,775,584,0
50000,1,3,2,36,0,0,2,2,2,2,22312,25349,26075,25358,27123,27509,3416,1425,0,2190,965,0,0
60000,2,3,1,60,0,0,0,0,0,0,57974,57637,56594,57097,56854,58325,2810,2648,2050,2084,2437,1968,0
150000,2,1,1,42,0,0,0,2,2,2,107968,109234,37424,36446,39193,38297,5023,6086,0,5200,0,2769,0
220000,2,3,2,32,0,0,0,0,0,0,209259,192365,184198,171391,178742,164793,7000,15000,6000,10000,10000,7000,0
80000,1,1,2,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
60000,1,2,1,39,-2,2,-1,-1,-1,-1,50210,2846,18862,18145,20934,22146,60054,19061,20089,23019,22181,16711,0
240000,2,2,1,28,1,2,2,2,0,0,210333,206332,214981,194817,186895,168541,0,12014,0,5307,5001,4505,1
50000,2,3,1,24,1,-2,-1,0,0,0,-1037,-1037,49024,49806,30212,30419,0,52806,1872,1200,1100,1250,0
70000,2,2,1,27,2,2,2,0,0,2,25773,28943,28184,28449,30379,30931,3600,0,1030,2400,1200,0,1
60000,1,2,2,36,-1,-1,0,0,2,-1,39212,45987,42778,25163,7784,12332,45994,20052,20007,7,12332,500,0
390000,2,2,1,33,-1,-1,-1,-1,-1,-1,8243,4610,7599,2947,86790,3628,4644,7677,2947,87476,3639,7769,0
20000,2,2,2,30,3,2,0,0,0,0,20226,18702,18331,19111,15211,13562,0,2346,1400,304,271,0,1
110000,1,2,2,27,0,0,0,0,0,0,103550,105089,107164,105988,108617,103497,6000,6000,4000,5000,4000,4000,0
150000,2,2,1,34,2,2,2,2,0,0,140711,147833,148066,142163,135075,135309,12416,6130,27,4610,5000,5000,0
200000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
200000,2,2,1,35,0,0,0,0,0,0,71561,74084,74770,75826,77741,79597,4000,3010,2600,3000,3000,3000,0
500000,1,1,1,41,0,0,2,2,-1,2,62289,63485,2015,-121,679,529,2608,0,0,800,0,1500,0
100000,2,1,2,27,0,0,0,0,0,0,75296,76672,78343,79111,79993,81279,3000,3400,3000,3000,3000,3000,0
340000,2,2,1,42,0,0,0,0,0,0,226644,225033,219702,132852,124168,119568,8000,9222,5000,4500,4500,3834,0
80000,1,2,2,25,0,0,0,0,0,0,77142,45209,46410,43053,44387,43780,2000,2000,2000,2000,2000,2000,0
240000,2,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,1,2,1,52,2,2,2,2,2,0,131953,136386,140830,146050,142241,145559,8100,8100,9000,0,5578,5304,1
220000,1,2,1,39,1,2,0,0,0,0,4949,4724,6478,7412,7886,8358,0,2000,1200,600,600,600,0
360000,2,1,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
160000,2,2,2,39,0,0,0,0,0,0,163058,161485,161076,156478,122441,120574,6001,6401,6384,4600,4800,4400,0
50000,2,2,2,40,0,0,2,0,0,0,46319,49518,48188,49966,19294,18971,4000,1000,3800,820,900,695,0
120000,2,2,1,34,0,0,0,0,0,0,119287,116995,114061,116067,116294,118759,4400,4137,4400,4320,4500,4600,0
50000,2,2,2,23,0,0,-1,-1,-1,-1,35131,6559,836,836,836,3300,5582,836,836,836,3300,1476,0
270000,2,2,1,34,0,0,0,0,0,0,106600,109383,113480,114432,112124,114885,4500,5800,4300,5000,4500,4500,0
